Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-12-15 00:00:00-05:00,62.807386779785155,62.807386779785155,59.816558837890625,59.816558837890625,1318200,0.0,0.0
2022-12-16 00:00:00-05:00,59.81655972539021,59.81655972539021,54.831846414941026,56.5665283203125,2307500,0.0,0.0
2022-12-19 00:00:00-05:00,52.83796340807349,58.80965188922684,52.83796340807349,56.32726287841797,117200,0.0,0.0
2022-12-20 00:00:00-05:00,57.82267318465816,57.82267318465816,56.58646263634069,57.03508758544922,22200,0.0,0.0
2022-12-21 00:00:00-05:00,58.819618326673904,66.07735984560432,55.33031893441359,56.78585433959961,290700,0.0,0.0
2022-12-22 00:00:00-05:00,58.251368777914834,60.832454416546064,56.82574025328266,57.42390441894531,3253200,0.0,0.0
2022-12-23 00:00:00-05:00,57.912395964446226,60.46058101449845,56.82572837497877,57.32419967651367,125800,0.0,0.0
2022-12-27 00:00:00-05:00,57.80274293708819,58.80965729216526,57.199593001023295,57.27436447143555,26500,0.0,0.0
2022-12-28 00:00:00-05:00,57.75288530007642,57.82267097804857,56.82572837497877,57.32419967651367,514800,0.0,0.0
2022-12-29 00:00:00-05:00,58.321148971031455,58.60029171494735,57.57344193294131,57.82267761230469,374800,0.0,0.0
2022-12-30 00:00:00-05:00,58.56041901218608,58.81962245475307,57.5535047014815,58.20151901245117,351100,0.0,0.0
2023-01-03 00:00:00-05:00,60.49448069342907,60.49448069342907,55.69918514714507,55.82878875732422,1794100,0.0,0.0
2023-01-04 00:00:00-05:00,53.96450902094326,60.52438996136078,53.336434059689765,60.3050651550293,33338500,0.0,0.0
2023-01-05 00:00:00-05:00,60.454603614733486,62.78744964222315,57.9622469102802,58.819618225097656,8850600,0.0,0.0
2023-01-06 00:00:00-05:00,59.49753927385001,59.75674269656204,57.69307165919812,58.769771575927734,5902600,0.0,0.0
2023-01-09 00:00:00-05:00,58.61026382613549,59.79662430203287,57.55350316654782,57.92237091064453,5288900,0.0,0.0
2023-01-10 00:00:00-05:00,58.96915910890093,59.87637676582089,57.87750569313842,59.816558837890625,6663000,0.0,0.0
2023-01-11 00:00:00-05:00,60.25521690567349,66.1770553206993,59.89133494089426,64.79130554199219,9219400,0.0,0.0
2023-01-12 00:00:00-05:00,65.88794469512328,66.31663039486912,63.465377237933104,65.44929504394531,5819800,0.0,0.0
2023-01-13 00:00:00-05:00,64.8012795790589,65.29975096043627,63.54513337132323,65.23993682861328,3772100,0.0,0.0
2023-01-17 00:00:00-05:00,63.744514909478625,65.5290470593773,63.066593568804386,63.136383056640625,3774600,0.0,0.0
2023-01-18 00:00:00-05:00,63.00678015583487,63.30586220881288,61.80048038710391,61.89020538330078,2610300,0.0,0.0
2023-01-19 00:00:00-05:00,61.142497229354824,64.30280374288988,61.11258636248067,63.74451446533203,2585600,0.0,0.0
2023-01-20 00:00:00-05:00,63.76444323209119,67.61264200191187,63.34572919543328,66.56584930419922,4001600,0.0,0.0
2023-01-23 00:00:00-05:00,67.1440856264055,69.69626396999335,66.5738358329238,69.30744934082031,3724100,0.0,0.0
2023-01-24 00:00:00-05:00,68.81895759098417,70.414064487744,68.4999362116322,69.38721466064453,2591000,0.0,0.0
2023-01-25 00:00:00-05:00,68.25069566288272,69.48690246911322,66.74531007088169,68.49993133544922,2802100,0.0,0.0
